angle,Porosity,Surface_Area,Permeability_X,augmented,aug_perm,image_name
100,63.16070557,5562,1.5893061,7.4964542,0.330113142,1551
110,62.95318604,5434,1.7679973,7.3068476,0.321627834,1551
120,63.70391846,5293,1.9899328,6.1973686,0.271976234,1551
130,64.97955322,4979,3.731739,4.935464,0.215503257,1551
140,65.80505371,4745,5.095797,4.029255,0.174948432,1551
150,65.66314697,4990,5.4285293,3.1516957,0.135675744,1551
160,64.50958252,5238,5.491419,1.6080707,0.066595166,1551
170,63.89770508,5347,5.987378,1.8189684,0.076033297,1551
180,64.02893066,5428,6.872636,1.5893061,0.065755409,1551
0,64.01977539,5418,6.7701693,1.9899328,0.083684326,1552
10,63.26904297,5542,7.6156144,3.731739,0.161633944,1552
20,63.07678223,5427,7.4964542,5.095797,0.222678508,1552
30,63.76495361,5287,7.3068476,5.4285293,0.237569002,1552
40,65.03143311,4950,6.1973686,5.491419,0.240383453,1552
50,65.87219238,4739,4.935464,5.987378,0.262578698,1552
60,65.69061279,4979,4.029255,6.872636,0.30219592,1552
70,64.52026367,5239,3.1516957,6.7701693,0.297610312,1552
80,63.88092041,5363,1.6080707,7.6156144,0.33544582,1552
90,63.90380859,5430,1.8189684,7.4964542,0.330113142,1552
100,63.16070557,5562,1.5893061,7.3068476,0.321627834,1552
110,62.95318604,5434,1.7679973,6.1973686,0.271976234,1552
120,63.70391846,5293,1.9899328,4.935464,0.215503257,1552
130,64.97955322,4979,3.731739,4.029255,0.174948432,1552
140,65.80505371,4745,5.095797,3.1516957,0.135675744,1552
150,65.66314697,4990,5.4285293,1.6080707,0.066595166,1552
160,64.50958252,5238,5.491419,1.8189684,0.076033297,1552
170,63.89770508,5347,5.987378,1.5893061,0.065755409,1552
180,64.02893066,5428,6.872636,1.7679973,0.073752229,1552
0,64.01977539,5418,6.7701693,3.731739,0.161633944,1553
10,63.26904297,5542,7.6156144,5.095797,0.222678508,1553
20,63.07678223,5427,7.4964542,5.4285293,0.237569002,1553
30,63.76495361,5287,7.3068476,5.491419,0.240383453,1553
40,65.03143311,4950,6.1973686,5.987378,0.262578698,1553
50,65.87219238,4739,4.935464,6.872636,0.30219592,1553
60,65.69061279,4979,4.029255,6.7701693,0.297610312,1553
70,64.52026367,5239,3.1516957,7.6156144,0.33544582,1553
80,63.88092041,5363,1.6080707,7.4964542,0.330113142,1553
90,63.90380859,5430,1.8189684,7.3068476,0.321627834,1553
100,63.16070557,5562,1.5893061,6.1973686,0.271976234,1553
110,62.95318604,5434,1.7679973,4.935464,0.215503257,1553
120,63.70391846,5293,1.9899328,4.029255,0.174948432,1553
130,64.97955322,4979,3.731739,3.1516957,0.135675744,1553
140,65.80505371,4745,5.095797,1.6080707,0.066595166,1553
150,65.66314697,4990,5.4285293,1.8189684,0.076033297,1553
160,64.50958252,5238,5.491419,1.5893061,0.065755409,1553
170,63.89770508,5347,5.987378,1.7679973,0.073752229,1553
180,64.02893066,5428,6.872636,1.9899328,0.083684326,1553
0,64.01977539,5418,6.7701693,5.095797,0.222678508,1554
10,63.26904297,5542,7.6156144,5.4285293,0.237569002,1554
20,63.07678223,5427,7.4964542,5.491419,0.240383453,1554
30,63.76495361,5287,7.3068476,5.987378,0.262578698,1554
40,65.03143311,4950,6.1973686,6.872636,0.30219592,1554
50,65.87219238,4739,4.935464,6.7701693,0.297610312,1554
60,65.69061279,4979,4.029255,7.6156144,0.33544582,1554
70,64.52026367,5239,3.1516957,7.4964542,0.330113142,1554
80,63.88092041,5363,1.6080707,7.3068476,0.321627834,1554
90,63.90380859,5430,1.8189684,6.1973686,0.271976234,1554
100,63.16070557,5562,1.5893061,4.935464,0.215503257,1554
110,62.95318604,5434,1.7679973,4.029255,0.174948432,1554
120,63.70391846,5293,1.9899328,3.1516957,0.135675744,1554
130,64.97955322,4979,3.731739,1.6080707,0.066595166,1554
140,65.80505371,4745,5.095797,1.8189684,0.076033297,1554
150,65.66314697,4990,5.4285293,1.5893061,0.065755409,1554
160,64.50958252,5238,5.491419,1.7679973,0.073752229,1554
170,63.89770508,5347,5.987378,1.9899328,0.083684326,1554
180,64.02893066,5428,6.872636,3.731739,0.161633944,1554
0,64.01977539,5418,6.7701693,5.4285293,0.237569002,1555
10,63.26904297,5542,7.6156144,5.491419,0.240383453,1555
20,63.07678223,5427,7.4964542,5.987378,0.262578698,1555
30,63.76495361,5287,7.3068476,6.872636,0.30219592,1555
40,65.03143311,4950,6.1973686,6.7701693,0.297610312,1555
50,65.87219238,4739,4.935464,7.6156144,0.33544582,1555
60,65.69061279,4979,4.029255,7.4964542,0.330113142,1555
70,64.52026367,5239,3.1516957,7.3068476,0.321627834,1555
80,63.88092041,5363,1.6080707,6.1973686,0.271976234,1555
90,63.90380859,5430,1.8189684,4.935464,0.215503257,1555
100,63.16070557,5562,1.5893061,4.029255,0.174948432,1555
110,62.95318604,5434,1.7679973,3.1516957,0.135675744,1555
120,63.70391846,5293,1.9899328,1.6080707,0.066595166,1555
130,64.97955322,4979,3.731739,1.8189684,0.076033297,1555
140,65.80505371,4745,5.095797,1.5893061,0.065755409,1555
150,65.66314697,4990,5.4285293,1.7679973,0.073752229,1555
160,64.50958252,5238,5.491419,1.9899328,0.083684326,1555
170,63.89770508,5347,5.987378,3.731739,0.161633944,1555
180,64.02893066,5428,6.872636,5.095797,0.222678508,1555
0,64.01977539,5418,6.7701693,5.491419,0.240383453,1556
10,63.26904297,5542,7.6156144,5.987378,0.262578698,1556
20,63.07678223,5427,7.4964542,6.872636,0.30219592,1556
30,63.76495361,5287,7.3068476,6.7701693,0.297610312,1556
40,65.03143311,4950,6.1973686,7.6156144,0.33544582,1556
50,65.87219238,4739,4.935464,7.4964542,0.330113142,1556
60,65.69061279,4979,4.029255,7.3068476,0.321627834,1556
70,64.52026367,5239,3.1516957,6.1973686,0.271976234,1556
80,63.88092041,5363,1.6080707,4.935464,0.215503257,1556
90,63.90380859,5430,1.8189684,4.029255,0.174948432,1556
100,63.16070557,5562,1.5893061,3.1516957,0.135675744,1556
110,62.95318604,5434,1.7679973,1.6080707,0.066595166,1556
120,63.70391846,5293,1.9899328,1.8189684,0.076033297,1556
130,64.97955322,4979,3.731739,1.5893061,0.065755409,1556
140,65.80505371,4745,5.095797,1.7679973,0.073752229,1556
150,65.66314697,4990,5.4285293,1.9899328,0.083684326,1556
160,64.50958252,5238,5.491419,3.731739,0.161633944,1556
170,63.89770508,5347,5.987378,5.095797,0.222678508,1556
180,64.02893066,5428,6.872636,5.4285293,0.237569002,1556
0,64.01977539,5418,6.7701693,5.987378,0.262578698,1557
10,63.26904297,5542,7.6156144,6.872636,0.30219592,1557
20,63.07678223,5427,7.4964542,6.7701693,0.297610312,1557
30,63.76495361,5287,7.3068476,7.6156144,0.33544582,1557
40,65.03143311,4950,6.1973686,7.4964542,0.330113142,1557
50,65.87219238,4739,4.935464,7.3068476,0.321627834,1557
60,65.69061279,4979,4.029255,6.1973686,0.271976234,1557
70,64.52026367,5239,3.1516957,4.935464,0.215503257,1557
80,63.88092041,5363,1.6080707,4.029255,0.174948432,1557
90,63.90380859,5430,1.8189684,3.1516957,0.135675744,1557
100,63.16070557,5562,1.5893061,1.6080707,0.066595166,1557
110,62.95318604,5434,1.7679973,1.8189684,0.076033297,1557
120,63.70391846,5293,1.9899328,1.5893061,0.065755409,1557
130,64.97955322,4979,3.731739,1.7679973,0.073752229,1557
140,65.80505371,4745,5.095797,1.9899328,0.083684326,1557
150,65.66314697,4990,5.4285293,3.731739,0.161633944,1557
160,64.50958252,5238,5.491419,5.095797,0.222678508,1557
170,63.89770508,5347,5.987378,5.4285293,0.237569002,1557
180,64.02893066,5428,6.872636,5.491419,0.240383453,1557
0,64.01977539,5418,6.7701693,6.872636,0.30219592,1558
10,63.26904297,5542,7.6156144,6.7701693,0.297610312,1558
20,63.07678223,5427,7.4964542,7.6156144,0.33544582,1558
30,63.76495361,5287,7.3068476,7.4964542,0.330113142,1558
40,65.03143311,4950,6.1973686,7.3068476,0.321627834,1558
50,65.87219238,4739,4.935464,6.1973686,0.271976234,1558
60,65.69061279,4979,4.029255,4.935464,0.215503257,1558
70,64.52026367,5239,3.1516957,4.029255,0.174948432,1558
80,63.88092041,5363,1.6080707,3.1516957,0.135675744,1558
90,63.90380859,5430,1.8189684,1.6080707,0.066595166,1558
100,63.16070557,5562,1.5893061,1.8189684,0.076033297,1558
110,62.95318604,5434,1.7679973,1.5893061,0.065755409,1558
120,63.70391846,5293,1.9899328,1.7679973,0.073752229,1558
130,64.97955322,4979,3.731739,1.9899328,0.083684326,1558
140,65.80505371,4745,5.095797,3.731739,0.161633944,1558
150,65.66314697,4990,5.4285293,5.095797,0.222678508,1558
160,64.50958252,5238,5.491419,5.4285293,0.237569002,1558
170,63.89770508,5347,5.987378,5.491419,0.240383453,1558
180,64.02893066,5428,6.872636,5.987378,0.262578698,1558
0,80.81817627,5701,9.617786,9.617786,0.425047356,1559
10,80.75408936,5698,9.523174,9.523174,0.420813263,1559
20,80.909729,5549,9.188281,9.188281,0.405826073,1559
30,80.88531494,5516,8.7108755,8.7108755,0.384461138,1559
40,81.23016357,5493,8.464849,8.464849,0.373450916,1559
50,80.77850342,5665,7.804991,7.804991,0.343920835,1559
60,80.54504395,5925,6.5675325,6.5675325,0.288541874,1559
70,80.14984131,6006,5.452336,5.452336,0.238634404,1559
80,80.50537109,5936,5.65005,5.65005,0.247482536,1559
90,80.85327148,5684,5.985734,5.985734,0.262505125,1559
100,80.79376221,5684,5.5637174,5.5637174,0.243618964,1559
110,80.92498779,5552,5.89308,5.89308,0.258358657,1559
120,80.86090088,5526,6.609193,6.609193,0.290406272,1559
130,81.2210083,5493,7.6327868,7.6327868,0.336214322,1559
140,80.75714111,5688,7.951744,7.951744,0.350488351,1559
150,80.5557251,5955,8.228395,8.228395,0.362869085,1559
160,80.13305664,6019,8.663068,8.663068,0.382321648,1559
170,80.52215576,5933,8.581936,8.581936,0.378690814,1559
180,80.83648682,5686,9.732005,9.732005,0.430158905,1559
0,80.81817627,5701,9.617786,9.523174,0.420813263,1560
10,80.75408936,5698,9.523174,9.188281,0.405826073,1560
20,80.909729,5549,9.188281,8.7108755,0.384461138,1560
30,80.88531494,5516,8.7108755,8.464849,0.373450916,1560
40,81.23016357,5493,8.464849,7.804991,0.343920835,1560
50,80.77850342,5665,7.804991,6.5675325,0.288541874,1560
60,80.54504395,5925,6.5675325,5.452336,0.238634404,1560
70,80.14984131,6006,5.452336,5.65005,0.247482536,1560
80,80.50537109,5936,5.65005,5.985734,0.262505125,1560
90,80.85327148,5684,5.985734,5.5637174,0.243618964,1560
100,80.79376221,5684,5.5637174,5.89308,0.258358657,1560
110,80.92498779,5552,5.89308,6.609193,0.290406272,1560
120,80.86090088,5526,6.609193,7.6327868,0.336214322,1560
130,81.2210083,5493,7.6327868,7.951744,0.350488351,1560
140,80.75714111,5688,7.951744,8.228395,0.362869085,1560
150,80.5557251,5955,8.228395,8.663068,0.382321648,1560
160,80.13305664,6019,8.663068,8.581936,0.378690814,1560
170,80.52215576,5933,8.581936,9.732005,0.430158905,1560
180,80.83648682,5686,9.732005,9.617786,0.425047356,1560
0,80.81817627,5701,9.617786,9.188281,0.405826073,1561
10,80.75408936,5698,9.523174,8.7108755,0.384461138,1561
20,80.909729,5549,9.188281,8.464849,0.373450916,1561
30,80.88531494,5516,8.7108755,7.804991,0.343920835,1561
40,81.23016357,5493,8.464849,6.5675325,0.288541874,1561
50,80.77850342,5665,7.804991,5.452336,0.238634404,1561
60,80.54504395,5925,6.5675325,5.65005,0.247482536,1561
70,80.14984131,6006,5.452336,5.985734,0.262505125,1561
80,80.50537109,5936,5.65005,5.5637174,0.243618964,1561
90,80.85327148,5684,5.985734,5.89308,0.258358657,1561
100,80.79376221,5684,5.5637174,6.609193,0.290406272,1561
110,80.92498779,5552,5.89308,7.6327868,0.336214322,1561
120,80.86090088,5526,6.609193,7.951744,0.350488351,1561
130,81.2210083,5493,7.6327868,8.228395,0.362869085,1561
140,80.75714111,5688,7.951744,8.663068,0.382321648,1561
150,80.5557251,5955,8.228395,8.581936,0.378690814,1561
160,80.13305664,6019,8.663068,9.732005,0.430158905,1561
170,80.52215576,5933,8.581936,9.617786,0.425047356,1561
180,80.83648682,5686,9.732005,9.523174,0.420813263,1561
0,80.81817627,5701,9.617786,8.7108755,0.384461138,1562
10,80.75408936,5698,9.523174,8.464849,0.373450916,1562
20,80.909729,5549,9.188281,7.804991,0.343920835,1562
30,80.88531494,5516,8.7108755,6.5675325,0.288541874,1562
40,81.23016357,5493,8.464849,5.452336,0.238634404,1562
50,80.77850342,5665,7.804991,5.65005,0.247482536,1562
60,80.54504395,5925,6.5675325,5.985734,0.262505125,1562
70,80.14984131,6006,5.452336,5.5637174,0.243618964,1562
80,80.50537109,5936,5.65005,5.89308,0.258358657,1562
90,80.85327148,5684,5.985734,6.609193,0.290406272,1562
100,80.79376221,5684,5.5637174,7.6327868,0.336214322,1562
110,80.92498779,5552,5.89308,7.951744,0.350488351,1562
120,80.86090088,5526,6.609193,8.228395,0.362869085,1562
130,81.2210083,5493,7.6327868,8.663068,0.382321648,1562
140,80.75714111,5688,7.951744,8.581936,0.378690814,1562
150,80.5557251,5955,8.228395,9.732005,0.430158905,1562
160,80.13305664,6019,8.663068,9.617786,0.425047356,1562
170,80.52215576,5933,8.581936,9.523174,0.420813263,1562
180,80.83648682,5686,9.732005,9.188281,0.405826073,1562
0,80.81817627,5701,9.617786,8.464849,0.373450916,1563
10,80.75408936,5698,9.523174,7.804991,0.343920835,1563
20,80.909729,5549,9.188281,6.5675325,0.288541874,1563
30,80.88531494,5516,8.7108755,5.452336,0.238634404,1563
40,81.23016357,5493,8.464849,5.65005,0.247482536,1563
50,80.77850342,5665,7.804991,5.985734,0.262505125,1563
60,80.54504395,5925,6.5675325,5.5637174,0.243618964,1563
70,80.14984131,6006,5.452336,5.89308,0.258358657,1563
80,80.50537109,5936,5.65005,6.609193,0.290406272,1563
90,80.85327148,5684,5.985734,7.6327868,0.336214322,1563
100,80.79376221,5684,5.5637174,7.951744,0.350488351,1563
110,80.92498779,5552,5.89308,8.228395,0.362869085,1563
120,80.86090088,5526,6.609193,8.663068,0.382321648,1563
130,81.2210083,5493,7.6327868,8.581936,0.378690814,1563
140,80.75714111,5688,7.951744,9.732005,0.430158905,1563
150,80.5557251,5955,8.228395,9.617786,0.425047356,1563
160,80.13305664,6019,8.663068,9.523174,0.420813263,1563
170,80.52215576,5933,8.581936,9.188281,0.405826073,1563
180,80.83648682,5686,9.732005,8.7108755,0.384461138,1563
0,80.81817627,5701,9.617786,7.804991,0.343920835,1564
10,80.75408936,5698,9.523174,6.5675325,0.288541874,1564
20,80.909729,5549,9.188281,5.452336,0.238634404,1564
30,80.88531494,5516,8.7108755,5.65005,0.247482536,1564
40,81.23016357,5493,8.464849,5.985734,0.262505125,1564
50,80.77850342,5665,7.804991,5.5637174,0.243618964,1564
60,80.54504395,5925,6.5675325,5.89308,0.258358657,1564
70,80.14984131,6006,5.452336,6.609193,0.290406272,1564
80,80.50537109,5936,5.65005,7.6327868,0.336214322,1564
90,80.85327148,5684,5.985734,7.951744,0.350488351,1564
100,80.79376221,5684,5.5637174,8.228395,0.362869085,1564
110,80.92498779,5552,5.89308,8.663068,0.382321648,1564
120,80.86090088,5526,6.609193,8.581936,0.378690814,1564
130,81.2210083,5493,7.6327868,9.732005,0.430158905,1564
140,80.75714111,5688,7.951744,9.617786,0.425047356,1564
150,80.5557251,5955,8.228395,9.523174,0.420813263,1564
160,80.13305664,6019,8.663068,9.188281,0.405826073,1564
170,80.52215576,5933,8.581936,8.7108755,0.384461138,1564
180,80.83648682,5686,9.732005,8.464849,0.373450916,1564
0,80.81817627,5701,9.617786,6.5675325,0.288541874,1565
10,80.75408936,5698,9.523174,5.452336,0.238634404,1565
20,80.909729,5549,9.188281,5.65005,0.247482536,1565
30,80.88531494,5516,8.7108755,5.985734,0.262505125,1565
40,81.23016357,5493,8.464849,5.5637174,0.243618964,1565
50,80.77850342,5665,7.804991,5.89308,0.258358657,1565
60,80.54504395,5925,6.5675325,6.609193,0.290406272,1565
70,80.14984131,6006,5.452336,7.6327868,0.336214322,1565
80,80.50537109,5936,5.65005,7.951744,0.350488351,1565
90,80.85327148,5684,5.985734,8.228395,0.362869085,1565
100,80.79376221,5684,5.5637174,8.663068,0.382321648,1565
110,80.92498779,5552,5.89308,8.581936,0.378690814,1565
120,80.86090088,5526,6.609193,9.732005,0.430158905,1565
130,81.2210083,5493,7.6327868,9.617786,0.425047356,1565
140,80.75714111,5688,7.951744,9.523174,0.420813263,1565
150,80.5557251,5955,8.228395,9.188281,0.405826073,1565
160,80.13305664,6019,8.663068,8.7108755,0.384461138,1565
170,80.52215576,5933,8.581936,8.464849,0.373450916,1565
180,80.83648682,5686,9.732005,7.804991,0.343920835,1565
0,80.81817627,5701,9.617786,5.452336,0.238634404,1566
10,80.75408936,5698,9.523174,5.65005,0.247482536,1566
20,80.909729,5549,9.188281,5.985734,0.262505125,1566
30,80.88531494,5516,8.7108755,5.5637174,0.243618964,1566
40,81.23016357,5493,8.464849,5.89308,0.258358657,1566
50,80.77850342,5665,7.804991,6.609193,0.290406272,1566
60,80.54504395,5925,6.5675325,7.6327868,0.336214322,1566
70,80.14984131,6006,5.452336,7.951744,0.350488351,1566
80,80.50537109,5936,5.65005,8.228395,0.362869085,1566
90,80.85327148,5684,5.985734,8.663068,0.382321648,1566
100,80.79376221,5684,5.5637174,8.581936,0.378690814,1566
110,80.92498779,5552,5.89308,9.732005,0.430158905,1566
120,80.86090088,5526,6.609193,9.617786,0.425047356,1566
130,81.2210083,5493,7.6327868,9.523174,0.420813263,1566
140,80.75714111,5688,7.951744,9.188281,0.405826073,1566
150,80.5557251,5955,8.228395,8.7108755,0.384461138,1566
160,80.13305664,6019,8.663068,8.464849,0.373450916,1566
170,80.52215576,5933,8.581936,7.804991,0.343920835,1566
180,80.83648682,5686,9.732005,6.5675325,0.288541874,1566
0,80.81817627,5701,9.617786,5.65005,0.247482536,1567
10,80.75408936,5698,9.523174,5.985734,0.262505125,1567
20,80.909729,5549,9.188281,5.5637174,0.243618964,1567
30,80.88531494,5516,8.7108755,5.89308,0.258358657,1567
40,81.23016357,5493,8.464849,6.609193,0.290406272,1567
50,80.77850342,5665,7.804991,7.6327868,0.336214322,1567
60,80.54504395,5925,6.5675325,7.951744,0.350488351,1567
70,80.14984131,6006,5.452336,8.228395,0.362869085,1567
80,80.50537109,5936,5.65005,8.663068,0.382321648,1567
90,80.85327148,5684,5.985734,8.581936,0.378690814,1567
100,80.79376221,5684,5.5637174,9.732005,0.430158905,1567
110,80.92498779,5552,5.89308,9.617786,0.425047356,1567
120,80.86090088,5526,6.609193,9.523174,0.420813263,1567
130,81.2210083,5493,7.6327868,9.188281,0.405826073,1567
140,80.75714111,5688,7.951744,8.7108755,0.384461138,1567
150,80.5557251,5955,8.228395,8.464849,0.373450916,1567
160,80.13305664,6019,8.663068,7.804991,0.343920835,1567
170,80.52215576,5933,8.581936,6.5675325,0.288541874,1567
180,80.83648682,5686,9.732005,5.452336,0.238634404,1567
0,80.81817627,5701,9.617786,5.985734,0.262505125,1568
10,80.75408936,5698,9.523174,5.5637174,0.243618964,1568
20,80.909729,5549,9.188281,5.89308,0.258358657,1568
30,80.88531494,5516,8.7108755,6.609193,0.290406272,1568
40,81.23016357,5493,8.464849,7.6327868,0.336214322,1568
50,80.77850342,5665,7.804991,7.951744,0.350488351,1568
60,80.54504395,5925,6.5675325,8.228395,0.362869085,1568
70,80.14984131,6006,5.452336,8.663068,0.382321648,1568
80,80.50537109,5936,5.65005,8.581936,0.378690814,1568
90,80.85327148,5684,5.985734,9.732005,0.430158905,1568
100,80.79376221,5684,5.5637174,9.617786,0.425047356,1568
110,80.92498779,5552,5.89308,9.523174,0.420813263,1568
120,80.86090088,5526,6.609193,9.188281,0.405826073,1568
130,81.2210083,5493,7.6327868,8.7108755,0.384461138,1568
140,80.75714111,5688,7.951744,8.464849,0.373450916,1568
150,80.5557251,5955,8.228395,7.804991,0.343920835,1568
160,80.13305664,6019,8.663068,6.5675325,0.288541874,1568
170,80.52215576,5933,8.581936,5.452336,0.238634404,1568
180,80.83648682,5686,9.732005,5.65005,0.247482536,1568
0,80.81817627,5701,9.617786,5.5637174,0.243618964,1569
10,80.75408936,5698,9.523174,5.89308,0.258358657,1569
20,80.909729,5549,9.188281,6.609193,0.290406272,1569
30,80.88531494,5516,8.7108755,7.6327868,0.336214322,1569
40,81.23016357,5493,8.464849,7.951744,0.350488351,1569
50,80.77850342,5665,7.804991,8.228395,0.362869085,1569
60,80.54504395,5925,6.5675325,8.663068,0.382321648,1569
70,80.14984131,6006,5.452336,8.581936,0.378690814,1569
80,80.50537109,5936,5.65005,9.732005,0.430158905,1569
